x,y,z,r,g,b,distance_to_cam,class,class_r,class_g,class_b,frame_index,depth_uncertainty
-0.023730468749999997,-0.02138671875,0.07392304574979919,41,40,27,0.073902786,17,236,150,21,0,0.0
-0.023730468749999997,-0.020800781249999997,0.07392421410380585,79,71,46,0.073905006,17,236,150,21,0,0.0
-0.023730468749999997,-0.020214843749999996,0.07392540017661481,76,72,42,0.073905006,17,236,150,21,0,0.0
-0.023730468749999997,-0.019628906249999998,0.07392612626818079,71,74,42,0.073905006,17,236,150,21,0,0.0
-0.023730468749999997,-0.01904296875,0.07392773298023186,73,76,50,0.073905006,17,236,150,21,0,0.0
-0.06533203125,-0.01845703125,0.07384379561612273,150,187,153,0.07383967,18,161,153,128,0,0.0
-0.06533203125,-0.01787109375,0.07384319613507212,173,209,166,0.07383967,18,161,153,128,0,0.0
-0.06533203125,-0.01728515625,0.07384031425671932,169,203,163,0.07382941,5,194,178,128,0,0.0
-0.06533203125,-0.016699218749999998,0.07383813347059806,185,216,177,0.07382941,5,194,178,128,0,0.0
-0.06533203125,-0.01611328125,0.07383500151046872,155,187,151,0.07382941,5,194,178,128,0,0.0
-0.06533203125,-0.015527343749999999,0.07383183376194923,140,166,126,0.07382941,5,194,178,128,0,0.0
-0.06533203125,-0.014941406249999999,0.07383006861603279,134,154,112,0.07382471,34,255,111,194,0,0.0
-0.06533203125,-0.01435546875,0.07382635832414015,145,170,130,0.07382471,34,255,111,194,0,0.0
-0.06533203125,-0.01376953125,0.07382706930886436,140,157,118,0.07382471,34,255,111,194,0,0.0
-0.06533203125,-0.01318359375,0.07382896648409401,143,157,113,0.07382471,34,255,111,194,0,0.0
-0.06533203125,-0.012597656249999999,0.07383901353025313,148,163,121,0.07385157,34,255,111,194,0,0.0
-0.06533203125,-0.01201171875,0.0738524690106935,116,125,91,0.07385157,34,255,111,194,0,0.0
-0.06474609375,-0.01845703125,0.07384299559956098,166,204,168,0.07383967,18,161,153,128,0,0.0
-0.06474609375,-0.01787109375,0.0738425841597921,192,231,188,0.07383967,18,161,153,128,0,0.0
-0.06474609375,-0.01728515625,0.07384074334380207,161,195,154,0.07382941,5,194,178,128,0,0.0
-0.06474609375,-0.016699218749999998,0.07383864253235778,160,195,153,0.07382941,5,194,178,128,0,0.0
-0.06474609375,-0.01611328125,0.07383464742659515,171,210,172,0.07382941,5,194,178,128,0,0.0
-0.06474609375,-0.015527343749999999,0.07383192632452563,149,176,138,0.07382941,5,194,178,128,0,0.0
-0.06474609375,-0.014941406249999999,0.07383064625373296,133,156,118,0.07382471,34,255,111,194,0,0.0
-0.06474609375,-0.01435546875,0.07382727857065127,185,218,171,0.07382471,34,255,111,194,0,0.0
-0.06474609375,-0.01376953125,0.07382798419800175,137,154,114,0.07382471,34,255,111,194,0,0.0
-0.06474609375,-0.01318359375,0.07383087622082878,112,124,83,0.07382471,34,255,111,194,0,0.0
-0.06474609375,-0.012597656249999999,0.07384104020794056,150,164,125,0.07385157,34,255,111,194,0,0.0
-0.06474609375,-0.01201171875,0.07385511417131733,157,172,127,0.07385157,34,255,111,194,0,0.0
-0.06416015625,-0.01845703125,0.07384216591458875,187,229,189,0.07383967,18,161,153,128,0,0.0
-0.06416015625,-0.01787109375,0.07384129757258698,188,227,187,0.07383967,18,161,153,128,0,0.0
-0.06416015625,-0.01728515625,0.07383992005999979,163,196,156,0.07382941,5,194,178,128,0,0.0
-0.06416015625,-0.016699218749999998,0.07383779395877864,188,223,184,0.07382941,5,194,178,128,0,0.0
-0.06416015625,-0.01611328125,0.07383365823297199,198,232,191,0.07382941,5,194,178,128,0,0.0
-0.06416015625,-0.015527343749999999,0.07383155683526749,213,244,203,0.07382941,5,194,178,128,0,0.0
-0.06416015625,-0.014941406249999999,0.07383014956500103,164,195,153,0.07382471,34,255,111,194,0,0.0
-0.06416015625,-0.01435546875,0.07382742736738657,167,189,148,0.07382471,34,255,111,194,0,0.0
-0.06416015625,-0.01376953125,0.07382861730895522,139,159,122,0.07382471,34,255,111,194,0,0.0
-0.06416015625,-0.01318359375,0.07383219211016886,114,125,89,0.07382471,34,255,111,194,0,0.0
-0.06416015625,-0.012597656249999999,0.0738424320623858,117,130,91,0.07385157,34,255,111,194,0,0.0
-0.06416015625,-0.01201171875,0.0738547522738821,197,219,172,0.07385157,34,255,111,194,0,0.0
-0.06357421875000001,-0.01845703125,0.07384134328410957,206,241,196,0.07383967,18,161,153,128,0,0.0
-0.06357421875000001,-0.01787109375,0.07383962050895049,193,231,188,0.07382941,5,194,178,128,0,0.0
-0.06357421875000001,-0.01728515625,0.0738379223623547,182,218,176,0.07382941,5,194,178,128,0,0.0
-0.06357421875000001,-0.016699218749999998,0.07383586227347559,192,227,186,0.07382941,5,194,178,128,0,0.0
-0.06357421875000001,-0.01611328125,0.07383218887284507,196,231,190,0.07382941,5,194,178,128,0,0.0
-0.06357421875000001,-0.015527343749999999,0.07383036269252068,167,197,154,0.07382941,5,194,178,128,0,0.0
-0.06357421875000001,-0.014941406249999999,0.07382950697816221,178,210,169,0.07382471,34,255,111,194,0,0.0
-0.06357421875000001,-0.01435546875,0.07382703560548481,159,176,135,0.07382471,34,255,111,194,0,0.0
-0.06357421875000001,-0.01376953125,0.07382897506657392,149,168,135,0.07382471,34,255,111,194,0,0.0
-0.06357421875000001,-0.01318359375,0.07383187258599394,118,136,102,0.07382471,34,255,111,194,0,0.0
-0.06357421875000001,-0.012597656249999999,0.07384175644212715,165,187,146,0.07385157,34,255,111,194,0,0.0
-0.06357421875000001,-0.01201171875,0.07385465927868606,151,172,132,0.07385157,34,255,111,194,0,0.0
-0.06298828125,-0.01845703125,0.07384027288812436,145,174,133,0.07383967,18,161,153,128,0,0.0
-0.06298828125,-0.01787109375,0.07383876796908846,197,234,187,0.07382941,5,194,178,128,0,0.0
-0.06298828125,-0.01728515625,0.07383600080159848,185,223,180,0.07382941,5,194,178,128,0,0.0
-0.06298828125,-0.016699218749999998,0.07383390270041819,184,218,179,0.07382941,5,194,178,128,0,0.0
-0.06298828125,-0.01611328125,0.07383136682620613,174,210,168,0.07382941,5,194,178,128,0,0.0
-0.06298828125,-0.015527343749999999,0.07382932444800416,199,225,183,0.0738249,18,161,153,128,0,0.0
-0.06298828125,-0.014941406249999999,0.0738287958046591,189,214,169,0.0738249,18,161,153,128,0,0.0
-0.06298828125,-0.01435546875,0.07382710493468193,153,169,122,0.07382471,34,255,111,194,0,0.0
-0.06298828125,-0.01376953125,0.07382818968458889,130,144,102,0.07382471,34,255,111,194,0,0.0
-0.06298828125,-0.01318359375,0.07383026486177323,168,190,145,0.07382471,34,255,111,194,0,0.0
-0.06298828125,-0.012597656249999999,0.0738405378157031,181,203,157,0.07385381,25,236,128,255,0,0.0
-0.06298828125,-0.01201171875,0.07385465506677526,135,148,100,0.07385381,25,236,128,255,0,0.0
-0.062402343750000006,-0.01845703125,0.07383872740780274,157,190,152,0.07383315,18,161,153,128,0,0.0
-0.062402343750000006,-0.01787109375,0.0738370891166813,183,216,174,0.07382941,5,194,178,128,0,0.0
-0.062402343750000006,-0.01728515625,0.07383441201229196,193,229,184,0.07382941,5,194,178,128,0,0.0
-0.062402343750000006,-0.016699218749999998,0.07383175435460694,202,236,195,0.0738249,18,161,153,128,0,0.0
-0.062402343750000006,-0.01611328125,0.07382954266629461,186,223,181,0.0738249,18,161,153,128,0,0.0
-0.062402343750000006,-0.015527343749999999,0.07382805992940812,183,210,173,0.0738249,18,161,153,128,0,0.0
-0.062402343750000006,-0.014941406249999999,0.07382805588464188,151,171,127,0.0738249,18,161,153,128,0,0.0
-0.062402343750000006,-0.01435546875,0.07382618012839215,150,165,122,0.0738249,18,161,153,128,0,0.0
-0.062402343750000006,-0.01376953125,0.07382629995002081,179,200,155,0.07382459,18,161,153,128,0,0.0
-0.062402343750000006,-0.01318359375,0.07382893322581699,201,225,178,0.07385381,25,236,128,255,0,0.0
-0.062402343750000006,-0.012597656249999999,0.07383959398059536,149,167,122,0.07385381,25,236,128,255,0,0.0
-0.062402343750000006,-0.01201171875,0.07385395024203617,163,179,127,0.07385381,25,236,128,255,0,0.0
-0.061816406250000004,-0.01845703125,0.07383679896329197,151,187,149,0.07383315,18,161,153,128,0,0.0
-0.061816406250000004,-0.01787109375,0.07383516864065977,174,208,168,0.07383315,18,161,153,128,0,0.0
-0.061816406250000004,-0.01728515625,0.07383289688979539,165,194,151,0.0738249,18,161,153,128,0,0.0
-0.061816406250000004,-0.016699218749999998,0.07383015015882659,198,230,183,0.0738249,18,161,153,128,0,0.0
-0.061816406250000004,-0.01611328125,0.07382825338839513,179,211,165,0.0738249,18,161,153,128,0,0.0
-0.061816406250000004,-0.015527343749999999,0.07382711845687771,162,190,159,0.0738249,18,161,153,128,0,0.0
-0.061816406250000004,-0.014941406249999999,0.07382757493532405,164,188,155,0.0738249,18,161,153,128,0,0.0
-0.061816406250000004,-0.01435546875,0.0738258133776486,154,172,134,0.0738249,18,161,153,128,0,0.0
-0.061816406250000004,-0.01376953125,0.07382583029192887,205,231,182,0.07382459,18,161,153,128,0,0.0
-0.061816406250000004,-0.01318359375,0.07382861569559875,172,195,150,0.07382459,18,161,153,128,0,0.0
-0.061816406250000004,-0.012597656249999999,0.07383932864874361,159,180,136,0.07385381,25,236,128,255,0,0.0
-0.061816406250000004,-0.01201171875,0.07385439886350344,188,204,155,0.07385381,25,236,128,255,0,0.0
-0.06123046875,-0.01845703125,0.07383530898819902,170,209,171,0.07383315,18,161,153,128,0,0.0
-0.06123046875,-0.01787109375,0.07383371620488931,166,201,162,0.07383315,18,161,153,128,0,0.0
-0.06123046875,-0.01728515625,0.07383142552490098,168,199,161,0.0738249,18,161,153,128,0,0.0
-0.06123046875,-0.016699218749999998,0.07382949973309025,149,174,133,0.0738249,18,161,153,128,0,0.0
-0.06123046875,-0.01611328125,0.07382787310363474,193,221,172,0.0738249,18,161,153,128,0,0.0
-0.06123046875,-0.015527343749999999,0.07382658013904828,211,239,197,0.0738249,18,161,153,128,0,0.0
-0.06123046875,-0.014941406249999999,0.07382684210086225,157,186,157,0.0738249,18,161,153,128,0,0.0
-0.06123046875,-0.01435546875,0.07382523706185876,135,164,130,0.07382459,18,161,153,128,0,0.0
-0.06123046875,-0.01376953125,0.0738261626614288,190,212,167,0.07382459,18,161,153,128,0,0.0
-0.06123046875,-0.01318359375,0.07382900682049542,145,160,116,0.07382459,18,161,153,128,0,0.0
-0.06123046875,-0.012597656249999999,0.07383979013821815,176,197,149,0.07382459,18,161,153,128,0,0.0
-0.06123046875,-0.01201171875,0.07385312003390289,172,189,141,0.07385381,25,236,128,255,0,0.0
-0.06064453125,-0.01845703125,0.0738346060265609,172,210,172,0.07383315,18,161,153,128,0,0.0
-0.06064453125,-0.01787109375,0.07383270391228514,162,201,164,0.07383315,18,161,153,128,0,0.0
-0.06064453125,-0.01728515625,0.07382966590545005,161,194,158,0.0738249,18,161,153,128,0,0.0
-0.06064453125,-0.016699218749999998,0.07382801195938386,150,176,134,0.0738249,18,161,153,128,0,0.0
-0.06064453125,-0.01611328125,0.07382671127915838,183,208,165,0.0738249,18,161,153,128,0,0.0
-0.06064453125,-0.015527343749999999,0.07382560013655771,174,199,159,0.0738249,18,161,153,128,0,0.0
-0.06064453125,-0.014941406249999999,0.0738265535114439,122,147,117,0.0738249,18,161,153,128,0,0.0
-0.06064453125,-0.01435546875,0.07382515624799837,158,183,146,0.07382459,18,161,153,128,0,0.0
-0.06064453125,-0.01376953125,0.07382607942892877,142,165,131,0.07382459,18,161,153,128,0,0.0
-0.06064453125,-0.01318359375,0.07382917004469794,136,158,121,0.07382459,18,161,153,128,0,0.0
-0.06064453125,-0.012597656249999999,0.0738403161200803,194,213,169,0.07382459,18,161,153,128,0,0.0
-0.06064453125,-0.01201171875,0.0738542514660717,165,181,137,0.07385381,25,236,128,255,0,0.0
-0.06005859375,-0.01845703125,0.07383378210261665,171,209,173,0.07382653,18,161,153,128,0,0.0
-0.06005859375,-0.01787109375,0.07383141323711252,177,214,176,0.07382653,18,161,153,128,0,0.0
-0.06005859375,-0.01728515625,0.07382805316233616,178,215,178,0.07381788,18,161,153,128,0,0.0
-0.06005859375,-0.016699218749999998,0.07382658417778827,167,193,153,0.07381788,18,161,153,128,0,0.0
-0.06005859375,-0.01611328125,0.07382551902838166,161,188,146,0.0738249,18,161,153,128,0,0.0
-0.06005859375,-0.015527343749999999,0.0738247710235614,143,172,137,0.0738249,18,161,153,128,0,0.0
-0.06005859375,-0.014941406249999999,0.07382624174053103,129,152,124,0.07382266,18,161,153,128,0,0.0
-0.06005859375,-0.01435546875,0.07382520403655209,135,156,129,0.07382266,18,161,153,128,0,0.0
-0.06005859375,-0.01376953125,0.07382584112274829,157,182,146,0.07382459,18,161,153,128,0,0.0
-0.06005859375,-0.01318359375,0.07382895220027305,168,189,152,0.07382459,18,161,153,128,0,0.0
-0.06005859375,-0.012597656249999999,0.07384029263064121,171,192,155,0.07382459,18,161,153,128,0,0.0
-0.06005859375,-0.01201171875,0.07385460500502307,129,146,114,0.07382459,18,161,153,128,0,0.0
-0.059472656250000006,-0.01845703125,0.07383303767306854,164,202,166,0.07382653,18,161,153,128,0,0.0
-0.059472656250000006,-0.01787109375,0.07383006715080744,177,215,177,0.07382653,18,161,153,128,0,0.0
-0.059472656250000006,-0.01728515625,0.07382639812693434,184,224,184,0.07381788,18,161,153,128,0,0.0
-0.059472656250000006,-0.016699218749999998,0.07382556597891556,181,208,171,0.07381788,18,161,153,128,0,0.0
-0.059472656250000006,-0.01611328125,0.07382479161570432,143,163,130,0.07381788,18,161,153,128,0,0.0
-0.059472656250000006,-0.015527343749999999,0.07382410810198,135,161,128,0.07381788,18,161,153,128,0,0.0
-0.059472656250000006,-0.014941406249999999,0.07382546079137221,143,165,135,0.07382266,18,161,153,128,0,0.0
-0.059472656250000006,-0.01435546875,0.07382449799430145,162,187,154,0.07382266,18,161,153,128,0,0.0
-0.059472656250000006,-0.01376953125,0.07382566419966878,203,229,180,0.07382266,18,161,153,128,0,0.0
-0.059472656250000006,-0.01318359375,0.0738283256137149,167,191,160,0.07382266,18,161,153,128,0,0.0
-0.059472656250000006,-0.012597656249999999,0.07383979765567966,173,194,165,0.07385648,18,161,153,128,0,0.0
-0.059472656250000006,-0.01201171875,0.07385566607044779,150,175,145,0.07385648,18,161,153,128,0,0.0
-0.058886718750000004,-0.01845703125,0.07383202744857358,178,218,179,0.07382653,18,161,153,128,0,0.0
-0.058886718750000004,-0.01787109375,0.07382861179040943,194,232,192,0.07382653,18,161,153,128,0,0.0
-0.058886718750000004,-0.01728515625,0.07382499297850285,193,230,192,0.07381788,18,161,153,128,0,0.0
-0.058886718750000004,-0.016699218749999998,0.07382382646716405,168,202,168,0.07381788,18,161,153,128,0,0.0
-0.058886718750000004,-0.01611328125,0.07382234496366301,128,153,123,0.07381788,18,161,153,128,0,0.0
-0.058886718750000004,-0.015527343749999999,0.07382200510256301,140,170,139,0.07381788,18,161,153,128,0,0.0
-0.058886718750000004,-0.014941406249999999,0.07382402946957571,157,187,154,0.07382266,18,161,153,128,0,0.0
-0.058886718750000004,-0.01435546875,0.07382383410715962,176,207,168,0.07382266,18,161,153,128,0,0.0
-0.058886718750000004,-0.01376953125,0.07382584756999629,197,221,175,0.07382266,18,161,153,128,0,0.0
-0.058886718750000004,-0.01318359375,0.07382891762431043,198,225,185,0.07382266,18,161,153,128,0,0.0
-0.058886718750000004,-0.012597656249999999,0.0738405666522448,191,214,174,0.07385648,18,161,153,128,0,0.0
-0.058886718750000004,-0.01201171875,0.07385611883146329,164,193,158,0.07385648,18,161,153,128,0,0.0
-0.05830078125,-0.01845703125,0.07383048068963356,188,227,184,0.07382653,18,161,153,128,0,0.0
-0.05830078125,-0.01787109375,0.07382617139107936,201,242,200,0.07382653,18,161,153,128,0,0.0
-0.05830078125,-0.01728515625,0.07382293237098483,180,217,178,0.07381788,18,161,153,128,0,0.0
-0.05830078125,-0.016699218749999998,0.07382186338059174,156,183,148,0.07381788,18,161,153,128,0,0.0
-0.05830078125,-0.01611328125,0.07381991517817993,172,210,175,0.07381788,18,161,153,128,0,0.0
-0.05830078125,-0.015527343749999999,0.07381969580512214,171,207,168,0.07381788,18,161,153,128,0,0.0
-0.05830078125,-0.014941406249999999,0.07382286878134232,188,217,175,0.07382266,18,161,153,128,0,0.0
-0.05830078125,-0.01435546875,0.07382316539948397,212,243,198,0.07382266,18,161,153,128,0,0.0
-0.05830078125,-0.01376953125,0.07382515400749265,150,171,133,0.07382266,18,161,153,128,0,0.0
-0.05830078125,-0.01318359375,0.0738289616601747,176,198,153,0.07382266,18,161,153,128,0,0.0
-0.05830078125,-0.012597656249999999,0.07384085757603497,154,180,142,0.07385648,18,161,153,128,0,0.0
-0.05830078125,-0.01201171875,0.0738564111393611,155,180,146,0.07385648,18,161,153,128,0,0.0
-0.05771484375,-0.01845703125,0.07382820360313457,178,215,170,0.07382653,18,161,153,128,0,0.0
-0.05771484375,-0.01787109375,0.07382455748980633,202,241,198,0.07382653,18,161,153,128,0,0.0
-0.05771484375,-0.01728515625,0.07382166507693648,187,224,185,0.07381788,18,161,153,128,0,0.0
-0.05771484375,-0.016699218749999998,0.07382106777913995,156,184,140,0.07381788,18,161,153,128,0,0.0
-0.05771484375,-0.01611328125,0.07381927304134873,203,228,193,0.07381788,18,161,153,128,0,0.0
-0.05771484375,-0.015527343749999999,0.07381860095186986,182,215,177,0.07381788,18,161,153,128,0,0.0
-0.05771484375,-0.014941406249999999,0.07382227190680005,166,196,159,0.07381788,18,161,153,128,0,0.0
-0.05771484375,-0.01435546875,0.0738228099470127,182,212,168,0.07382266,18,161,153,128,0,0.0
-0.05771484375,-0.01376953125,0.0738246695271921,140,164,133,0.07382266,18,161,153,128,0,0.0
-0.05771484375,-0.01318359375,0.0738299219347133,149,166,130,0.07382266,18,161,153,128,0,0.0
-0.05771484375,-0.012597656249999999,0.07384169225282104,169,194,154,0.07385648,18,161,153,128,0,0.0
-0.05771484375,-0.01201171875,0.07385692009223416,157,183,153,0.07385648,18,161,153,128,0,0.0
-0.05712890625,-0.01845703125,0.07382649463512939,169,206,164,0.073819384,5,194,178,128,0,0.0
-0.05712890625,-0.01787109375,0.0738234299042851,189,226,185,0.073819384,5,194,178,128,0,0.0
-0.05712890625,-0.01728515625,0.07382074129027803,178,213,174,0.07381788,18,161,153,128,0,0.0
-0.05712890625,-0.016699218749999998,0.07382066289641434,175,204,163,0.07381788,18,161,153,128,0,0.0
-0.05712890625,-0.01611328125,0.07381939943330187,181,216,172,0.07381788,18,161,153,128,0,0.0
-0.05712890625,-0.015527343749999999,0.07381879312127843,174,209,172,0.07381788,18,161,153,128,0,0.0
-0.05712890625,-0.014941406249999999,0.07382271055820774,139,171,133,0.07381762,18,161,153,128,0,0.0
-0.05712890625,-0.01435546875,0.07382410875467822,191,222,181,0.07382441,5,194,178,128,0,0.0
-0.05712890625,-0.01376953125,0.07382514484864114,163,194,163,0.07382441,5,194,178,128,0,0.0
-0.05712890625,-0.01318359375,0.07383101930533366,163,180,150,0.07382441,5,194,178,128,0,0.0
-0.05712890625,-0.012597656249999999,0.07384324476270411,148,170,133,0.07382441,5,194,178,128,0,0.0
-0.05712890625,-0.01201171875,0.07385734178154824,149,174,143,0.07385648,18,161,153,128,0,0.0
-0.056542968750000006,-0.01845703125,0.07382553446727963,179,218,177,0.073819384,5,194,178,128,0,0.0
-0.056542968750000006,-0.01787109375,0.07382229162044893,187,224,183,0.073819384,5,194,178,128,0,0.0
-0.056542968750000006,-0.01728515625,0.07382019956334362,152,186,146,0.07381762,18,161,153,128,0,0.0
-0.056542968750000006,-0.016699218749999998,0.07382003046274208,160,187,144,0.07381762,18,161,153,128,0,0.0
-0.056542968750000006,-0.01611328125,0.07381970597419804,182,212,165,0.07381762,18,161,153,128,0,0.0
-0.056542968750000006,-0.015527343749999999,0.07381974181554046,153,188,152,0.07381762,18,161,153,128,0,0.0
-0.056542968750000006,-0.014941406249999999,0.07382376150273273,153,182,144,0.07381762,18,161,153,128,0,0.0
-0.056542968750000006,-0.01435546875,0.07382526691684493,199,231,186,0.07382441,5,194,178,128,0,0.0
-0.056542968750000006,-0.01376953125,0.07382618059411408,169,197,165,0.07382441,5,194,178,128,0,0.0
-0.056542968750000006,-0.01318359375,0.07383185493724873,134,155,127,0.07382441,5,194,178,128,0,0.0
-0.056542968750000006,-0.012597656249999999,0.07384501895864633,144,164,129,0.07382441,5,194,178,128,0,0.0
-0.056542968750000006,-0.01201171875,0.07385850002687165,194,221,184,0.07385913,5,194,178,128,0,0.0
-0.027832031249999997,-0.03896484375,0.07387488261320775,87,82,59,0.073875464,34,255,111,194,0,0.0
-0.027832031249999997,-0.03837890625,0.07386342473718091,83,79,54,0.07385351,34,255,111,194,0,0.0
-0.027832031249999997,-0.03779296875,0.07385693040049988,107,98,67,0.07385351,34,255,111,194,0,0.0
-0.02724609375,-0.03896484375,0.07387379286977176,86,80,57,0.073875464,34,255,111,194,0,0.0
-0.02724609375,-0.03837890625,0.07386144678901709,90,88,54,0.07385351,34,255,111,194,0,0.0
-0.02724609375,-0.03779296875,0.07385425885148345,137,132,104,0.07385351,34,255,111,194,0,0.0
-0.026660156249999997,-0.03896484375,0.073872084769343,91,81,53,0.07387107,34,255,111,194,0,0.0
-0.026660156249999997,-0.03837890625,0.07385950901874468,84,77,52,0.07387107,34,255,111,194,0,0.0
-0.026660156249999997,-0.03779296875,0.07385295403940612,78,73,51,0.07384974,34,255,111,194,0,0.0
-0.026074218749999996,-0.03896484375,0.07387058703502716,118,110,76,0.07387107,34,255,111,194,0,0.0
-0.026074218749999996,-0.03837890625,0.07385859452694886,97,87,54,0.07387107,34,255,111,194,0,0.0
-0.026074218749999996,-0.03779296875,0.0738509767332609,85,78,52,0.07384974,34,255,111,194,0,0.0
-0.025488281249999998,-0.03896484375,0.0738730852341629,95,82,52,0.07387107,34,255,111,194,0,0.0
-0.025488281249999998,-0.03837890625,0.07386029762809726,88,78,47,0.07387107,34,255,111,194,0,0.0
-0.025488281249999998,-0.03779296875,0.07385255691301218,82,73,51,0.07384974,34,255,111,194,0,0.0
-0.024902343749999997,-0.03896484375,0.07387747676926024,99,87,54,0.07387107,34,255,111,194,0,0.0
-0.024902343749999997,-0.03837890625,0.07386497606414644,107,101,67,0.07384974,34,255,111,194,0,0.0
-0.024902343749999997,-0.03779296875,0.07385735224191221,86,79,50,0.07384974,34,255,111,194,0,0.0
-0.02431640625,-0.03896484375,0.07388814391517316,84,82,59,0.07387107,34,255,111,194,0,0.0
-0.02431640625,-0.03837890625,0.07387730261078598,106,109,87,0.07388107,25,236,128,255,0,0.0
-0.02431640625,-0.03779296875,0.0738706886477336,87,90,67,0.07388107,25,236,128,255,0,0.0
-0.023730468749999997,-0.03896484375,0.07392168310393149,72,72,53,0.07388107,25,236,128,255,0,0.0
-0.023730468749999997,-0.03837890625,0.07391254178310118,90,90,69,0.07388107,25,236,128,255,0,0.0
-0.023730468749999997,-0.03779296875,0.07390720739142444,72,70,45,0.07388107,25,236,128,255,0,0.0
-0.04658203125,-0.01845703125,0.07383908382365442,124,154,112,0.07383321,5,194,178,128,0,0.0
-0.04658203125,-0.01787109375,0.07383557795530639,186,215,173,0.07382381,5,194,178,128,0,0.0
-0.04658203125,-0.01728515625,0.07383234912395352,190,220,181,0.07382381,5,194,178,128,0,0.0
-0.04658203125,-0.016699218749999998,0.07382810033315551,183,211,169,0.07382381,5,194,178,128,0,0.0
-0.04658203125,-0.01611328125,0.07382712575389966,141,169,128,0.07382381,5,194,178,128,0,0.0
-0.04658203125,-0.015527343749999999,0.07382799488663766,190,214,169,0.07382381,5,194,178,128,0,0.0
-0.04658203125,-0.01435546875,0.0738323338297248,201,228,189,0.073825575,18,161,153,128,0,0.0
-0.04658203125,-0.01376953125,0.073835892819172,220,246,210,0.073825575,18,161,153,128,0,0.0
-0.04658203125,-0.01318359375,0.07384221343760265,208,240,202,0.073825575,18,161,153,128,0,0.0
-0.04658203125,-0.012597656249999999,0.07385487749730286,185,222,184,0.0738726,5,194,178,128,0,0.0
-0.04658203125,-0.01201171875,0.07387047817952641,186,219,184,0.0738726,5,194,178,128,0,0.0
-0.04599609375,-0.01845703125,0.07383937216156033,148,177,138,0.07383321,5,194,178,128,0,0.0
-0.04599609375,-0.01728515625,0.07383340448852797,148,179,138,0.07382381,5,194,178,128,0,0.0
-0.04599609375,-0.016699218749999998,0.07383054297609622,180,210,168,0.07382381,5,194,178,128,0,0.0
-0.04599609375,-0.015527343749999999,0.07382914618912924,188,216,176,0.07382381,5,194,178,128,0,0.0
-0.04599609375,-0.014941406249999999,0.07383118007014398,196,226,184,0.073825575,18,161,153,128,0,0.0
-0.04599609375,-0.01435546875,0.07383349314844527,193,224,183,0.073825575,18,161,153,128,0,0.0
-0.04599609375,-0.01376953125,0.07383647239698604,210,241,203,0.073825575,18,161,153,128,0,0.0
-0.04599609375,-0.012597656249999999,0.07385469152041957,179,212,178,0.073825575,18,161,153,128,0,0.0
-0.04599609375,-0.01201171875,0.07387012997674196,190,222,189,0.0738726,5,194,178,128,0,0.0
-0.04541015625,-0.01845703125,0.07383928009575683,158,189,146,0.07383321,5,194,178,128,0,0.0
-0.04541015625,-0.01787109375,0.07383571335341443,189,218,173,0.07382381,5,194,178,128,0,0.0
-0.04541015625,-0.01728515625,0.07383437335406184,140,170,126,0.07382381,5,194,178,128,0,0.0
-0.04541015625,-0.01611328125,0.07382989410324868,182,218,176,0.07382381,5,194,178,128,0,0.0
-0.04541015625,-0.014941406249999999,0.07383217463774176,178,209,170,0.073825575,18,161,153,128,0,0.0
-0.04541015625,-0.01435546875,0.07383461232644026,185,217,178,0.073825575,18,161,153,128,0,0.0
-0.04541015625,-0.01318359375,0.0738428721425073,203,235,199,0.073825575,18,161,153,128,0,0.0
-0.04541015625,-0.012597656249999999,0.07385485835346736,193,224,189,0.07387231,5,194,178,128,0,0.0
-0.04482421875,-0.01845703125,0.07383979597178436,158,186,148,0.07383321,5,194,178,128,0,0.0
-0.04482421875,-0.01728515625,0.07383467685753406,138,165,122,0.07382381,5,194,178,128,0,0.0
-0.04482421875,-0.016699218749999998,0.0738322100647926,183,209,164,0.07382381,5,194,178,128,0,0.0
-0.04482421875,-0.01611328125,0.07383147879780179,192,226,180,0.07382381,5,194,178,128,0,0.0
-0.04482421875,-0.015527343749999999,0.07383041677501528,204,239,200,0.07383036,5,194,178,128,0,0.0
-0.04482421875,-0.014941406249999999,0.07383249947825972,182,217,176,0.073825575,18,161,153,128,0,0.0
-0.04482421875,-0.01435546875,0.07383535662662989,177,209,170,0.073825575,18,161,153,128,0,0.0
-0.04482421875,-0.01376953125,0.07383872806926897,191,223,183,0.073825575,18,161,153,128,0,0.0
-0.04482421875,-0.01318359375,0.07384347578508225,209,241,202,0.07387231,5,194,178,128,0,0.0
-0.04482421875,-0.01201171875,0.07386949677738969,191,223,186,0.07387231,5,194,178,128,0,0.0
-0.04423828125,-0.01845703125,0.07384050804542001,131,159,120,0.0738382,18,161,153,128,0,0.0
-0.04423828125,-0.01787109375,0.07383753301824315,154,181,145,0.07383036,5,194,178,128,0,0.0
-0.04423828125,-0.01728515625,0.07383555511758377,105,133,99,0.07383036,5,194,178,128,0,0.0
-0.04423828125,-0.016699218749999998,0.0738331531458644,143,168,130,0.07383036,5,194,178,128,0,0.0
-0.04423828125,-0.014941406249999999,0.07383331784925086,201,234,197,0.07383036,5,194,178,128,0,0.0
-0.04423828125,-0.01435546875,0.07383632952093169,208,239,202,0.07383247,5,194,178,128,0,0.0
-0.04423828125,-0.01376953125,0.07383869103265249,175,206,171,0.07383247,5,194,178,128,0,0.0
